Channel,Video Title,Video Description,Video ID,Comment,Comment iD,Replies,Likes
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,OMG finally I found someone who loves Pakistan as much as me and I'm from east north america,UgzzCsWJpJNNh6gUgpN4AaABAg,7,113
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Wow What explanation for my country .. But u missed People of pakistan hospitality 😀 Love from pakistan ❤,Ugxf07onDZL30f8E4Ul4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"I really want to visit Pakistan for it's food and to visit few of my Pakistani friends 😌🌻
They are so kind and yesss if this happens then will sure meet Asim Azhar too ❤️🥺 
Love from 🇮🇳",UgwExqZ8TFgRmRdxI2d4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Love from India, Pakistan brother",UgzAwMN3pyftG4ZCG0R4AaABAg,1,3
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Legends say Pakistan is in Nepal.,UgwJEfpL2D_7c2f4QX14AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I wish Pakistan prosper in the coming future! Love from India❤❤,UgyycpwiqJPM-1c8k5d4AaABAg,3,120
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"i am From Bangladesh.. 
But i love Pakistan",UgySzXggqIOQKHIpyep4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,ohhhfffff this is my pakistan.......maar daala yeh keh k.....bekhi e taboh krham,UgwzGL1obCZKRGgSJZ14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"First time seeing mountains wth

Karachi mein aana khushboo laga ke badboo pehl jaye gi in 10 sec",UgwS1W0pPJXzsImA9ZN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Okay she just convinced me to travel to Pakistan!,UgwtBut85hfvEw-FucV4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I really wish to visit pakistan. Love from india,Ugy1DRbSZtq5YLLSrYB4AaABAg,2,20
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Raise your hand if you are watching this video in pandemic🙌🙌🙌,Ugx6Jq2NoD_Ap_1mTzB4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I am from Peshawar Pakistan I love you so much I invite you again to come Pakistan spacialy in Pakistan,Ugwom7WtI6jCpzYehqJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,باكستان بلد جميل وحلقة جميلة موضحة تفاصيل البلد,UgzV8OvDqczEouop1nR4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Wow Pakistan you're so beautiful... Love from Bangladesh 💜,UgxWRk63xy3e1L6dOCV4AaABAg,5,161
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,The introduction is a little corny.,UgyAqOra84pkgbOj8V14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Amazing, ur blessing bestowed on Pakistan apart from its people, nature, culture n not to miss food. I must say u are sunshine which has been beatowed on this country with new light. Thank you. 😇",Ugy47ZXLLfb4H6lE2OJ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love all your videos. As a British Pakistani I obviously feel a little bias and love the Pakistan videos! Im glad there are Vloggers like yourself showing Pakistan and it's people for what they really are! 🇬🇧✌️🇵🇰,UgwLEoCZDBaiXFaSmgt4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love love you miss you Pakistan,Ugy8RigWbJHkgyZUV2Z4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,4th commenter thanku sis to promoting Pakistan 😍😍😍😍,UgwL5UDcC6T0P6dNmVN4AaABAg,0,59
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,thanks to you chosse the pakistan for blogs,Ugx-aP9hVOxSslHg8ap4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,The way she said This Is my Pakistan❤❤❤❤🇵🇰,UgykUb3vv_PZoGndkgh4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Since many years, I have  growing  interest to visit Pakistan. Is there anyone from Pakistan who could provide me information?",Ugz5h0igmCvRXvSs8ld4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,U r the first lady who say pakisan is no 1  i dont know how can u say this may u mind not working properly,Ugxmb-vXrRPPihXwmDV4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I burst into tears when you said : Its my Pakistan! Your words gave me goosebumps i love you. Pakistan Zindabad ❤️,Ugz-P3_qgkdndQI7ySx4AaABAg,5,86
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"This is our Pakistan , This is your Pakistan and finally this is my Pakistan where hospitality comes First.",UgyY90SmY-gfDWr4cHx4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Dearest Sweet and Lovely Eva - i wish you all the best in life - You are a true Gem - Do come to Pakistan every year - Its really your Pakistan - I am looking forward for your next visit to Peshawar - Love you so much ... You have already won hearts of all Pakistanis ... You have great respect in our hearts. Thank you Eva zu Beck (a beautiful Pakistani Girl) - <3,UgyQReJj_OehYlakYeN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I'm a Pakistani 🇵🇰🇵🇰🇵🇰🇵🇰,UgzXHCtYTgqb2fkaSWV4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,when uu make a video on Pakistan and have a good terrorist filter software,UgwJlYYBLcnpD3c1lQN4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Thanks #Eva you've won the 💕 of all Pakistan
Respect from South Waziristan Khyber Pakhtunkhwa",UgyghRtTY7jRSYUMI8h4AaABAg,0,98
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Visit Iran Eva , then compare them together !!",UgzuwsHkm0QFA6E-aqV4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,love pakistan from kashmir,Ugzo1JxZbFyL31L2hY14AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Peace, Love and Blessings to Pakistan from a Turkish Brother. 🤲🤲 🇹🇷💖🇵🇰",Ugz4xOEmR8emZCOC4Ch4AaABAg,1,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,EVA Lots of Respect From Pakistan,Ugx50F0cS6NN7i_Lf594AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"🙌🏼 Wow! This was amazing! I couldn't agree more! I love history and I'm quite fascinated about the Indus Valley Civilization. I'm in the process of learning much more! 
Pakistan is beautiful! ❤️
My love always, from the US!",UgwSbJXK7pB_PCuWN6N4AaABAg,7,177
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,u won the heart's of pakistan Nation,UgydVmW9TEz1O9Ja3Hp4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I never know pakistan is so beautiful like this...one day I will visit in pakistan...thanks for the Beautiful video ❤️ love from India 🇮🇳,Ugy0E_cF_ztIdYzKRhZ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I could cry...,Ugx8crTHdm-Gm7rJ_nt4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Pakistan zindabad! watching this on 6th September 2020!,Ugw0RDxs_watmDLLcgh4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Amazing.......... 
I am pakistani and I proud of it....
Thanks you Eva ,,,, you are such a great person....🙏🙏🙏🙏",UgxkwId05v8YYc8b4jJ4AaABAg,0,105
